invoice_number,invoice_date,total_amount,vendor_name,currency,invoice_number_length,invoice_age_days,ocr_text_length,blur_flag,failure_label
INVOICE,2000-01-01,5.0,COMMERCIAL INVOICE Invoice number 9762-902,USD,7,9453,0,0,1
INVOICE,2000-01-01,6.0,TAX INVOICE INVOICE ID INV/40-80/520,USD,7,9453,0,0,1
INVOICE,2002-07-19,1.0,COMMERCIAL INVOICE INVOICE # INV/60-21/800,USD,7,8523,0,0,0
INVOICE,2000-01-01,2.0,COMMERCIAL INVOICE INVOICE ID 5631-673,USD,7,9453,0,0,1
INVOICE,2016-09-20,4.0,TAX INVOICE Invoice number 1604-486,USD,7,3346,0,0,0
INVOICE,2016-05-13,4.0,TAX INVOICE Invoice number INV/68-65/680,USD,7,3476,0,0,0
INVOICE,1997-09-02,1.0,INVOICE INVOICE # INV61471503,USD,7,10304,0,0,0
INVOICE,2020-06-28,2.0,TAX INVOICE Invoice number INV81189404,USD,7,1969,0,0,0
INVOICE,1996-08-06,2.0,INVOICE Invoice number 7559-291,USD,7,10696,0,0,0
INVOICE,2000-01-01,5.0,INVOICE INVOICE ID INV27274222,USD,7,9453,0,0,1
INVOICE,2019-08-17,3.0,COMMERCIAL INVOICE INVOICE # 1Y9M4d-521,USD,7,2285,0,0,0
INVOICE,2000-01-01,2.0,INVOICE Invoice number INV41346935,USD,7,9453,0,0,1
INVOICE,2000-01-01,2.0,TAX INVOICE Invoice number 4Y7M4d-506,USD,7,9453,0,0,1
INVOICE,2010-11-13,1.0,COMMERCIAL INVOICE Invoice number 3834-851,USD,7,5484,0,0,0
INVOICE,2010-09-04,2.0,"TAX INVOICE INVOICE ID INVO7453975,",USD,7,5554,0,0,0
INVOICE,2000-01-01,4.0,TAX INVOICE INVOICE # SY5M7d-379,USD,7,9453,0,0,1
INVOICE,2018-04-25,4.0,TAX INVOICE Invoice number INV/57-78/306,USD,7,2764,0,0,0
INVOICE,2000-01-01,5.0,INVOICE INVOICE # INV56959297,USD,7,9453,0,0,1
INVOICE,2003-12-06,712.91,"TAX INVOICE INVOICE ID INV/46-62/395,",USD,7,8018,0,0,0
INVOICE,2006-07-27,2.0,COMMERCIAL INVOICE INVOICE ID 5Y8M2d-299,USD,7,7054,0,0,0
INVOICE,2000-01-01,1.0,INVOICE Invoice number INV74775920,USD,7,9453,0,0,1
INVOICE,1999-07-16,5.0,TAX INVOICE INVOICE # 8Y8M5d-490,USD,7,9622,0,0,0
INVOICE,2000-01-01,3.0,COMMERCIAL INVOICE Invoice number 4Y7M4d-640,USD,7,9453,0,0,1
INVOICE,1994-07-06,5.0,COMMERCIAL INVOICE INVOICE # INV/90-71/916,USD,7,11458,0,0,0
INVOICE,2020-09-19,3.0,TAX INVOICE INVOICE # INV/20-13/767,USD,7,1886,0,0,0
INVOICE,2000-01-01,4.0,COMMERCIAL INVOICE Invoice number INV32312838,USD,7,9453,0,0,1
INVOICE,2001-10-26,3.0,INVOICE Invoice number 6570-710,USD,7,8789,0,0,0
INVOICE,2000-01-01,2.0,INVOICE INVOICE ID INV/98-78/424,USD,7,9453,0,0,1
INVOICE,2000-01-01,6.0,COMMERCIAL INVOICE INVOICE ID 1789-866,USD,7,9453,0,0,1
INVOICE,2005-07-02,2.0,COMMERCIAL INVOICE INVOICE ID 3¥8M3d-843,USD,7,7444,0,0,0
INVOICE,2000-01-01,6.0,INVOICE Invoice number INV69500589.,USD,7,9453,0,0,1
INVOICE,1993-12-10,2.0,INVOICE Invoice number 1720-881,USD,7,11666,0,0,0
INVOICE,2001-10-02,5.0,COMMERCIAL INVOICE INVOICE # 4Y9M2d-046,USD,7,8813,0,0,0
INVOICE,2002-12-16,5.0,INVOICE INVOICE # INV23101810,USD,7,8373,0,0,0
INVOICE,2000-01-01,4.0,INVOICE Invoice number INV/34-21/162,USD,7,9453,0,0,1
INVOICE,2006-11-22,2.0,"COMMERCIAL INVOICE INVOICE ID INV/90-82/585,",USD,7,6936,0,0,0
INVOICE,2000-01-01,5.0,COMMERCIAL INVOICE Invoice number 5390-376,USD,7,9453,0,0,1
INVOICE,2017-09-22,2.0,TAX INVOICE Invoice number 9Y5M7d-429,USD,7,2979,0,0,0
INVOICE,2000-01-01,2.0,COMMERCIAL INVOICE INVOICE ID INV48684185_,USD,7,9453,0,0,1
INVOICE,2000-01-01,6.0,COMMERCIAL INVOICE INVOICE # 4Y1M1d-442_,USD,7,9453,0,0,1
INVOICE,2000-01-01,1.0,COMMERCIAL INVOICE Invoice number INV/91-02/990,USD,7,9453,0,0,1
INVOICE,2000-01-01,4.0,TAX INVOICE INVOICE ID INV/16-90/290,USD,7,9453,0,0,1
INVOICE,1993-09-18,4.0,COMMERCIAL INVOICE Invoice number 6Y 1M8d-878,USD,7,11749,0,0,0
INVOICE,2000-01-01,3.0,INVOICE INVOICE # 3837-466,USD,7,9453,0,0,1
INVOICE,2000-01-01,4.0,INVOICE Invoice number INV/53-08/749,USD,7,9453,0,0,1
INVOICE,2000-01-01,6.0,INVOICE INVOICE # INV24081916,USD,7,9453,0,0,1
INVOICE,2000-01-01,2.0,COMMERCIAL INVOICE INVOICE # INV98140764,USD,7,9453,0,0,1
INVOICE,2005-09-03,5.0,COMMERCIAL INVOICE INVOICE ID INV/74-51/051,USD,7,7381,0,0,0
INVOICE,2000-01-01,3.0,INVOICE INVOICE # 3298-736,USD,7,9453,0,0,1
INVOICE,2009-10-08,3.0,INVOICE INVOICE ID INV52295072,USD,7,5885,0,0,0
INVOICE,1996-10-18,4.0,COMMERCIAL INVOICE INVOICE ID INV11860027,USD,7,10623,0,0,0
INVOICE,2000-01-01,3.0,COMMERCIAL INVOICE INVOICE # 3895-355,USD,7,9453,0,0,1
INVOICE,2000-01-01,5.0,TAX INVOICE INVOICE ID 6161-637,USD,7,9453,0,0,1
INVOICE,1994-07-11,4.0,COMMERCIAL INVOICE INVOICE # INV67254217,USD,7,11453,0,0,0
INVOICE,1996-06-14,6.0,INVOICE INVOICE ID 1333-374,USD,7,10749,0,0,0
INVOICE,2000-01-01,4.0,COMMERCIAL INVOICE Invoice number 3666-902,USD,7,9453,0,0,1
INVOICE,2000-01-01,2.0,COMMERCIAL INVOICE INVOICE # 1Y5M9d-698,USD,7,9453,0,0,1
INVOICE,2001-01-29,3.0,INVOICE INVOICE # 7582-825,USD,7,9059,0,0,0
INVOICE,2000-01-01,4.0,COMMERCIAL INVOICE INVOICE # 1291-048.,USD,7,9453,0,0,1
INVOICE,2000-01-01,1.0,COMMERCIAL INVOICE Invoice number INV30184981,USD,7,9453,0,0,1
INVOICE,2000-01-01,4.0,COMMERCIAL INVOICE INVOICE # INV46238089,USD,7,9453,0,0,1
INVOICE,2000-01-01,6.0,COMMERCIAL INVOICE INVOICE # INV/48-88/363,USD,7,9453,0,0,1
INVOICE,2000-10-17,6.0,TAX INVOICE Invoice number 0260-146,USD,7,9163,0,0,0
INVOICE,2000-01-01,1.0,INVOICE INVOICE # INV42941567,USD,7,9453,0,0,1
INVOICE,2000-01-01,5.0,TAX INVOICE INVOICE # 8Y7M2d-775,USD,7,9453,0,0,1
INVOICE,2000-01-01,2.0,INVOICE INVOICE # 8492-017,USD,7,9453,0,0,1
INVOICE,1993-09-07,6.0,INVOICE Invoice number INV51842156,USD,7,11760,0,0,0
INVOICE,2000-01-01,5.0,TAX INVOICE INVOICE # 7939-849,USD,7,9453,0,0,1
INVOICE,1994-09-06,2.2,COMMERCIAL INVOICE INVOICE # 5760-132,USD,7,11396,0,0,0
INVOICE,2000-01-01,4.0,INVOICE Invoice number INV/20-81/882,USD,7,9453,0,0,1
INVOICE,2018-06-19,2.0,INVOICE INVOICE # 8498-041,USD,7,2709,0,0,0
INVOICE,2000-01-01,3.0,INVOICE Invoice number 7Y7M2d-214,USD,7,9453,0,0,1
INVOICE,2000-01-01,3.0,TAX INVOICE INVOICE ID 4984-393,USD,7,9453,0,0,1
INVOICE,2000-01-01,5.0,INVOICE Invoice number INV24253791,USD,7,9453,0,0,1
INVOICE,2000-01-01,2.0,INVOICE INVOICE # 0218-162,USD,7,9453,0,0,1
INVOICE,2000-01-01,5.0,INVOICE INVOICE # 3782-811,USD,7,9453,0,0,1
INVOICE,2000-01-01,5.0,COMMERCIAL INVOICE INVOICE # INV/24-36/709,USD,7,9453,0,0,1
INVOICE,2000-02-12,279.59,COMMERCIAL INVOICE INVOICE ID INV96101885,USD,7,9411,0,0,0
INVOICE,2011-10-08,2.0,INVOICE INVOICE ID 7588-606,USD,7,5155,0,0,0
INVOICE,2000-01-01,1.0,TAX INVOICE INVOICE ID INV/S7-28/812,USD,7,9453,0,0,1
INVOICE,2000-01-01,2.0,INVOICE INVOICE ID 9685-711,USD,7,9453,0,0,1
INVOICE,2013-02-14,5.0,TAX INVOICE INVOICE ID 5476-783,USD,7,4660,0,0,0
INVOICE,2000-01-01,5.0,COMMERCIAL INVOICE INVOICE # INV/04-51/994,USD,7,9453,0,0,1
INVOICE,2000-01-01,1.0,INVOICE Invoice number INVO1937366,USD,7,9453,0,0,1
INVOICE,2017-08-06,4.0,COMMERCIAL INVOICE,USD,7,3026,0,0,0
INVOICE,2002-03-03,6.46,INVOICE,USD,7,8661,0,0,0
INVOICE,2009-06-17,86.22,TAX INVOICE,USD,7,5998,0,0,0
INVOICE,2009-01-24,2.0,TAX INVOICE Invoice number INV98004763,USD,7,6142,0,0,0
INVOICE,2014-11-25,6.16,COMMERCIAL INVOICE,EUR,7,4011,0,0,0
INVOICE,2000-01-01,5.0,COMMERCIAL INVOICE INVOICE ID 6198-439,USD,7,9453,0,0,1
INVOICE,2000-01-01,4.0,COMMERCIAL INVOICE INVOICE # INV41904123,USD,7,9453,0,0,1
INVOICE,1999-08-10,6.85,COMMERCIAL INVOICE,USD,7,9597,0,0,0
INVOICE,2000-01-01,0.0,TAX INVOICE,USD,7,9453,0,0,1
INVOICE,2016-01-03,8.85,INVOICE,USD,7,3607,0,0,0
INVOICE,2012-06-03,6.75,INVOICE,USD,7,4916,0,0,0
INVOICE,1996-08-02,8.79,TAX INVOICE,EUR,7,10700,0,0,0
INVOICE,2002-05-18,2.0,INVOICE,EUR,7,8585,0,0,0
INVOICE,1998-08-07,6.21,COMMERCIAL INVOICE,USD,7,9965,0,0,0
INVOICE,2001-04-10,5.0,COMMERCIAL INVOICE,USD,7,8988,0,0,0
INVOICE,2022-03-20,6.84,COMMERCIAL INVOICE,USD,7,1339,0,0,0
INVOICE,2010-07-07,6.25,TAX INVOICE,USD,7,5613,0,0,0
INVOICE,2008-09-16,33.58,INVOICE,EUR,7,6272,0,0,0
INVOICE,2016-03-08,8.07,TAX INVOICE,USD,7,3542,0,0,0
INVOICE,1998-08-24,4.96,INVOICE,EUR,7,9948,0,0,0
INVOICE,2019-01-29,280.45,TAX INVOICE,UNK,7,2485,0,0,1
INVOICE,2001-07-13,12.0,TAX INVOICE,USD,7,8894,0,0,0
INVOICE,2022-08-24,5.98,TAX INVOICE,EUR,7,1182,0,0,0
INVOICE,2000-01-01,0.0,INVOICE,EUR,7,9453,0,0,1
INVOICE,2004-06-24,3.84,COMMERCIAL INVOICE,EUR,7,7817,0,0,0
INVOICE,2021-06-20,6.89,INVOICE,EUR,7,1612,0,0,0
INVOICE,2009-07-08,6.52,TAX INVOICE,USD,7,5977,0,0,0
INVOICE,1996-08-08,3.25,COMMERCIAL INVOICE,UNK,7,10694,0,0,1
INVOICE,2007-04-20,12.0,TAX INVOICE,USD,7,6787,0,0,0
INVOICE,2009-08-20,6.82,COMMERCIAL INVOICE,EUR,7,5934,0,0,0
INVOICE,2012-06-01,6.0,INVOICE,USD,7,4918,0,0,0
INVOICE,2018-08-31,8.24,TAX INVOICE,USD,7,2636,0,0,0
INVOICE,2005-11-30,4.9,INVOICE,EUR,7,7293,0,0,0
INVOICE,2020-07-10,13.0,COMMERCIAL INVOICE,EUR,7,1957,0,0,0
INVOICE,2022-09-06,6.66,TAX INVOICE,UNK,7,1169,0,0,1
INVOICE,2008-01-10,4.74,INVOICE,USD,7,6522,0,0,0
INVOICE,2005-09-14,5.0,INVOICE,USD,7,7370,0,0,0
INVOICE,2008-02-24,3.49,INVOICE,USD,7,6477,0,0,0
INVOICE,2000-11-06,6.94,TAX INVOICE,USD,7,9143,0,0,0
INVOICE,2021-07-23,6.14,COMMERCIAL INVOICE,UNK,7,1579,0,0,1
INVOICE,2006-09-04,8.1,TAX INVOICE,USD,7,7015,0,0,0
INVOICE,1998-07-06,5.58,COMMERCIAL INVOICE,EUR,7,9997,0,0,0
INVOICE,2008-10-14,4.7,COMMERCIAL INVOICE,USD,7,6244,0,0,0
INVOICE,2001-12-17,4.59,TAX INVOICE,USD,7,8737,0,0,0
INVOICE,2000-01-01,0.0,INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-05-25,6.2,TAX INVOICE,USD,7,9308,0,0,0
INVOICE,2000-08-02,6.63,INVOICE,USD,7,9239,0,0,0
INVOICE,1997-10-17,3.58,TAX INVOICE,EUR,7,10259,0,0,0
INVOICE,2004-12-24,6.75,COMMERCIAL INVOICE,USD,7,7634,0,0,0
INVOICE,2019-01-31,4.0,COMMERCIAL INVOICE,EUR,7,2483,0,0,0
INVOICE,2007-07-23,5.0,COMMERCIAL INVOICE,EUR,7,6693,0,0,0
INVOICE,2001-05-20,5.0,COMMERCIAL INVOICE,USD,7,8948,0,0,0
INVOICE,2017-09-12,3.89,COMMERCIAL INVOICE,USD,7,2989,0,0,0
INVOICE,2001-05-26,4.37,TAX INVOICE,EUR,7,8942,0,0,0
INVOICE,2013-10-10,3.0,TAX INVOICE,USD,7,4422,0,0,0
INVOICE,2016-05-17,6.85,TAX INVOICE,USD,7,3472,0,0,0
INVOICE,2000-01-01,0.0,COMMERCIAL INVOICE,UNK,7,9453,0,0,1
INVOICE,2000-12-25,5.0,COMMERCIAL INVOICE,USD,7,9094,0,0,0
INVOICE,2000-01-01,27.78,COMMERCIAL INVOICE,USD,7,9453,0,0,1
INVOICE,2009-02-16,3.0,TAX INVOICE,USD,7,6119,0,0,0
INVOICE,1999-08-17,6.24,INVOICE,USD,7,9590,0,0,0
INVOICE,1995-01-24,2.0,INVOICE,USD,7,11256,0,0,0
INVOICE,2018-09-01,16.0,COMMERCIAL INVOICE,USD,7,2635,0,0,0
INVOICE,2013-01-23,8.73,INVOICE,USD,7,4682,0,0,0
INVOICE,2000-01-01,0.0,INVOICE,EUR,7,9453,0,0,1
INVOICE,2002-10-31,2.0,COMMERCIAL INVOICE,UNK,7,8419,0,0,1
INVOICE,2015-10-01,3.0,COMMERCIAL INVOICE,USD,7,3701,0,0,0
INVOICE,1995-05-03,12.0,INVOICE,EUR,7,11157,0,0,0
INVOICE,2003-02-26,3.0,COMMERCIAL INVOICE,EUR,7,8301,0,0,0
INVOICE,2017-01-29,3.3,COMMERCIAL INVOICE,UNK,7,3215,0,0,1
INVOICE,2002-01-12,3.74,TAX INVOICE,EUR,7,8711,0,0,0
INVOICE,2022-05-11,6.4,TAX INVOICE,EUR,7,1287,0,0,0
INVOICE,2004-09-03,6.67,TAX INVOICE,UNK,7,7746,0,0,1
INVOICE,2021-03-10,6.43,INVOICE,USD,7,1714,0,0,0
INVOICE,2020-01-18,15.0,TAX INVOICE,USD,7,2131,0,0,0
INVOICE,2021-01-08,4.0,COMMERCIAL INVOICE,UNK,7,1775,0,0,1
INVOICE,2008-04-26,38.77,INVOICE,USD,7,6415,0,0,0
INVOICE,2002-01-10,12.0,TAX INVOICE,EUR,7,8713,0,0,0
INVOICE,1996-02-12,4.38,TAX INVOICE,UNK,7,10872,0,0,1
INVOICE,1996-03-03,6.95,TAX INVOICE,EUR,7,10852,0,0,0
INVOICE,1996-01-30,8.42,INVOICE,USD,7,10885,0,0,0
INVOICE,2011-08-19,3.44,TAX INVOICE,USD,7,5205,0,0,0
INVOICE,2006-11-04,4.26,COMMERCIAL INVOICE,EUR,7,6954,0,0,0
INVOICE,2021-11-02,3.47,COMMERCIAL INVOICE,USD,7,1477,0,0,0
INVOICE,2007-07-23,4.98,TAX INVOICE,USD,7,6693,0,0,0
INVOICE,2013-01-01,6.28,COMMERCIAL INVOICE,USD,7,4704,0,0,0
INVOICE,1993-03-28,6.0,TAX INVOICE,USD,7,11923,0,0,0
INVOICE,2000-01-01,0.0,TAX INVOICE,EUR,7,9453,0,0,1
INVOICE,2013-06-06,4.0,COMMERCIAL INVOICE,UNK,7,4548,0,0,1
INVOICE,1999-07-12,832.93,COMMERCIAL INVOICE,UNK,7,9626,0,0,1
INVOICE,2021-12-05,6.82,INVOICE,USD,7,1444,0,0,0
INVOICE,2021-11-03,6.9,INVOICE,UNK,7,1476,0,0,1
INVOICE,2016-06-18,4.97,INVOICE,USD,7,3440,0,0,0
INVOICE,1999-05-12,4.0,INVOICE,USD,7,9687,0,0,0
INVOICE,2006-02-09,2.0,COMMERCIAL INVOICE,EUR,7,7222,0,0,0
INVOICE,2008-08-07,6.5,TAX INVOICE,EUR,7,6312,0,0,0
INVOICE,2008-02-10,4.74,TAX INVOICE,EUR,7,6491,0,0,0
INVOICE,2000-01-01,6.53,COMMERCIAL INVOICE,EUR,7,9453,0,0,1
INVOICE,2012-05-09,3.4,TAX INVOICE,USD,7,4941,0,0,0
INVOICE,2008-12-14,15.0,INVOICE,EUR,7,6183,0,0,0
INVOICE,1994-07-07,8.81,COMMERCIAL INVOICE,USD,7,11457,0,0,0
INVOICE,2013-12-23,6.0,TAX INVOICE,USD,7,4348,0,0,0
INVOICE,2002-01-11,4.0,TAX INVOICE,USD,7,8712,0,0,0
INVOICE,2020-02-26,3.55,TAX INVOICE,EUR,7,2092,0,0,0
INVOICE,2005-01-30,6.63,TAX INVOICE,EUR,7,7597,0,0,0
INVOICE,2011-12-27,3.0,TAX INVOICE,UNK,7,5075,0,0,1
INVOICE,2008-11-12,3.1,TAX INVOICE,USD,7,6215,0,0,0
INVOICE,2000-01-01,0.0,INVOICE,EUR,7,9453,0,0,1
INVOICE,2000-01-01,21.9,COMMERCIAL INVOICE,UNK,7,9453,0,0,1
INVOICE,1996-06-26,4.66,COMMERCIAL INVOICE,USD,7,10737,0,0,0
INVOICE,2008-10-21,2.0,COMMERCIAL INVOICE,EUR,7,6237,0,0,0
INVOICE,2000-01-01,0.0,INVOICE,EUR,7,9453,0,0,1
INVOICE,2001-10-01,3.7,TAX INVOICE,EUR,7,8814,0,0,0
INVOICE,2002-08-31,3.23,COMMERCIAL INVOICE,USD,7,8480,0,0,0
INVOICE,2008-06-21,4.0,TAX INVOICE,USD,7,6359,0,0,0
INVOICE,2012-10-21,6.23,INVOICE,USD,7,4776,0,0,0
INVOICE,2022-01-27,12.0,TAX INVOICE,USD,7,1391,0,0,0
INVOICE,2003-08-08,4.87,COMMERCIAL INVOICE,EUR,7,8138,0,0,0
INVOICE,2022-06-23,5.0,INVOICE,USD,7,1244,0,0,0
INVOICE,2011-10-26,3.68,INVOICE,EUR,7,5137,0,0,0
INVOICE,2000-01-01,64.01,TAX INVOICE,UNK,7,9453,0,0,1
INVOICE,1993-05-10,4.54,TAX INVOICE,UNK,7,11880,0,0,1
INVOICE,1994-01-20,8.72,TAX INVOICE,EUR,7,11625,0,0,0
INVOICE,2002-08-08,8.4,TAX INVOICE,USD,7,8503,0,0,0
INVOICE,1997-06-12,6.53,INVOICE,EUR,7,10386,0,0,0
INVOICE,2014-04-11,6.76,COMMERCIAL INVOICE,EUR,7,4239,0,0,0
INVOICE,2002-11-15,8.18,TAX INVOICE,USD,7,8404,0,0,0
INVOICE,2000-01-01,0.0,COMMERCIAL INVOICE,UNK,7,9453,0,0,1
INVOICE,1996-08-24,6.6,INVOICE,USD,7,10678,0,0,0
INVOICE,2004-09-22,4.8,TAX INVOICE,EUR,7,7727,0,0,0
INVOICE,2002-08-20,5.9,COMMERCIAL INVOICE,EUR,7,8491,0,0,0
INVOICE,2002-05-05,6.49,COMMERCIAL INVOICE,USD,7,8598,0,0,0
INVOICE,1997-04-26,6.83,TAX INVOICE,USD,7,10433,0,0,0
INVOICE,2012-07-26,8.66,COMMERCIAL INVOICE,USD,7,4863,0,0,0
INVOICE,2000-09-30,5.0,COMMERCIAL INVOICE,USD,7,9180,0,0,0
INVOICE,1995-10-01,6.56,TAX INVOICE,USD,7,11006,0,0,0
INVOICE,2002-08-01,5.23,INVOICE,EUR,7,8510,0,0,0
INVOICE,2022-06-20,5.83,INVOICE,USD,7,1247,0,0,0
INVOICE,2022-05-19,4.0,INVOICE,EUR,7,1279,0,0,0
INVOICE,2001-08-03,504.21,TAX INVOICE,EUR,7,8873,0,0,0
INVOICE,2022-10-15,14.0,COMMERCIAL INVOICE,EUR,7,1130,0,0,0
INVOICE,1995-04-02,5.24,TAX INVOICE,EUR,7,11188,0,0,0
INVOICE,2000-01-01,9.5,COMMERCIAL INVOICE,EUR,7,9453,0,0,1
INVOICE,2013-02-12,3.74,TAX INVOICE,USD,7,4662,0,0,0
INVOICE,2011-04-20,6.34,INVOICE,USD,7,5326,0,0,0
INVOICE,2014-10-28,6.08,INVOICE,EUR,7,4039,0,0,0
INVOICE,2012-11-03,4.59,TAX INVOICE,USD,7,4763,0,0,0
INVOICE,2005-03-03,3.96,TAX INVOICE,EUR,7,7565,0,0,0
INVOICE,2003-04-18,14.0,TAX INVOICE,USD,7,8250,0,0,0
INVOICE,2019-03-29,12.0,COMMERCIAL INVOICE,USD,7,2426,0,0,0
INVOICE,1996-09-12,4.34,COMMERCIAL INVOICE,USD,7,10659,0,0,0
INVOICE,2016-07-25,3.0,TAX INVOICE,EUR,7,3403,0,0,0
INVOICE,2007-09-22,5.0,TAX INVOICE,USD,7,6632,0,0,0
INVOICE,2002-10-21,4.19,TAX INVOICE,EUR,7,8429,0,0,0
INVOICE,2017-08-20,4.0,TAX INVOICE,USD,7,3012,0,0,0
INVOICE,2022-03-20,3.64,COMMERCIAL INVOICE,EUR,7,1339,0,0,0
INVOICE,2005-09-08,12.0,TAX INVOICE,USD,7,7376,0,0,0
INVOICE,2014-07-29,15.0,COMMERCIAL INVOICE,USD,7,4130,0,0,0
INVOICE,2001-09-08,4.14,INVOICE,UNK,7,8837,0,0,1
INVOICE,2006-03-06,4.5,TAX INVOICE,USD,7,7197,0,0,0
INVOICE,2000-01-01,6.2,TAX INVOICE,UNK,7,9453,0,0,1
INVOICE,2022-01-01,8.4,TAX INVOICE,EUR,7,1417,0,0,0
INVOICE,1994-12-29,6.24,COMMERCIAL INVOICE,USD,7,11282,0,0,0
INVOICE,1994-02-06,6.0,TAX INVOICE,USD,7,11608,0,0,0
INVOICE,2003-05-17,2.0,INVOICE,USD,7,8221,0,0,0
INVOICE,2007-08-05,6.87,COMMERCIAL INVOICE,EUR,7,6680,0,0,0
INVOICE,2009-09-21,5.89,TAX INVOICE,USD,7,5902,0,0,0
INVOICE,2000-01-01,6.53,TAX INVOICE,EUR,7,9453,0,0,1
INVOICE,2005-09-02,6.88,INVOICE,USD,7,7382,0,0,0
INVOICE,1994-11-19,6.83,TAX INVOICE,USD,7,11322,0,0,0
INVOICE,1996-07-10,6.09,INVOICE,USD,7,10723,0,0,0
INVOICE,2005-01-05,6.26,INVOICE,EUR,7,7622,0,0,0
INVOICE,1995-07-16,6.6,INVOICE,USD,7,11083,0,0,0
INVOICE,2002-12-20,4.02,TAX INVOICE,USD,7,8369,0,0,0
INVOICE,2022-02-20,4.02,COMMERCIAL INVOICE,EUR,7,1367,0,0,0
INVOICE,2010-12-29,4.95,COMMERCIAL INVOICE,EUR,7,5438,0,0,0
INVOICE,1995-07-06,3.0,COMMERCIAL INVOICE,USD,7,11093,0,0,0
INVOICE,2007-08-04,4.45,INVOICE,USD,7,6681,0,0,0
INVOICE,1995-10-03,4.3,INVOICE,USD,7,11004,0,0,0
INVOICE,2014-04-13,3.96,COMMERCIAL INVOICE,EUR,7,4237,0,0,0
INVOICE,2016-03-19,4.67,INVOICE,EUR,7,3531,0,0,0
INVOICE,1993-02-06,3.0,INVOICE,EUR,7,11973,0,0,0
INVOICE,2013-01-31,3.04,COMMERCIAL INVOICE,EUR,7,4674,0,0,0
INVOICE,2005-12-04,3.74,INVOICE,EUR,7,7289,0,0,0
INVOICE,2008-11-24,6.85,COMMERCIAL INVOICE,EUR,7,6203,0,0,0
INVOICE,2016-02-24,4.71,TAX INVOICE,EUR,7,3555,0,0,0
INVOICE,2000-01-01,0.0,TAX INVOICE,UNK,7,9453,0,0,1
INVOICE,1993-02-15,5.04,TAX INVOICE,EUR,7,11964,0,0,0
INVOICE,2015-09-28,14.0,COMMERCIAL INVOICE,EUR,7,3704,0,0,0
INVOICE,2017-07-09,6.77,COMMERCIAL INVOICE,USD,7,3054,0,0,0
INVOICE,2008-03-11,6.89,COMMERCIAL INVOICE,EUR,7,6461,0,0,0
INVOICE,2016-09-22,2.0,INVOICE,USD,7,3344,0,0,0
INVOICE,2004-11-06,3.98,TAX INVOICE,EUR,7,7682,0,0,0
INVOICE,1996-02-26,4.4,COMMERCIAL INVOICE,USD,7,10858,0,0,0
INVOICE,1998-04-24,3.82,INVOICE,EUR,7,10070,0,0,0
INVOICE,2000-01-01,0.0,COMMERCIAL INVOICE,UNK,7,9453,0,0,1
INVOICE,2021-09-07,6.07,TAX INVOICE,EUR,7,1533,0,0,0
INVOICE,2011-07-07,6.01,TAX INVOICE,USD,7,5248,0,0,0
INVOICE,2000-01-01,556.85,TAX INVOICE,EUR,7,9453,0,0,1
INVOICE,2022-09-01,4.93,TAX INVOICE,USD,7,1174,0,0,0
INVOICE,2004-07-08,3.0,COMMERCIAL INVOICE,USD,7,7803,0,0,0
INVOICE,2018-05-19,3.24,INVOICE,USD,7,2740,0,0,0
INVOICE,2021-09-18,3.4,COMMERCIAL INVOICE,USD,7,1522,0,0,0
INVOICE,1998-11-19,35.45,"Parker, Phillips and Thomas",USD,7,9861,0,0,0
INVOICE,2001-02-22,59.41,"Parker, Phillips and Thomas",UNK,7,9035,0,0,1
INVOICE,2012-07-27,4.14,"Parker, Phillips and Thomas",USD,7,4862,0,0,0
14019646,1993-08-22,62.36,"Parker, Phillips and Thomas",USD,8,11776,0,0,0
11833164,1998-03-01,12.22,"Parker, Phillips and Thomas",UNK,8,10124,0,0,1
INVOICE,2013-08-17,66.54,"Parker, Phillips and Thomas",USD,7,4476,0,0,0
INVOICE,2014-06-11,54.12,"Parker, Phillips and Thomas",USD,7,4178,0,0,0
17653211,2019-08-19,60.09,"Parker, Phillips and Thomas",USD,8,2283,0,0,0
INVOICE,1993-04-05,42.99,"Parker, Phillips and Thomas",USD,7,11915,0,0,0
INVOICE,1994-02-12,14.83,"Parker, Phillips and Thomas",USD,7,11602,0,0,0
INVOICE,2016-05-13,3.6,"Parker, Phillips and Thomas",USD,7,3476,0,0,0
INVOICE,2009-11-08,52.95,"Parker, Phillips and Thomas",USD,7,5854,0,0,0
INVOICE,2000-11-26,12.18,"Parker, Phillips and Thomas",UNK,7,9123,0,0,1
665679,2011-12-08,57.68,"Parker, Phillips and Thomas",UNK,6,5094,0,0,1
17634844,2017-01-03,68.03,"Parker, Phillips and Thomas",UNK,8,3241,0,0,1
INVOICE,2000-12-01,9.12,"Parker, Phillips and Thomas",USD,7,9118,0,0,0
INVOICE,2014-02-21,35.28,"Parker, Phillips and Thomas",USD,7,4288,0,0,0
INV03227208,2008-08-22,26.8,"Parker, Phillips and Thomas",EUR,11,6297,0,0,0
INVOICE,2012-05-12,28.61,"Parker, Phillips and Thomas",USD,7,4938,0,0,0
INVOICE,2005-12-31,93.21,"Parker, Phillips and Thomas",USD,7,7262,0,0,0
INVOICE,1996-02-10,8.55,"Parker, Phillips and Thomas",USD,7,10874,0,0,0
INVO4814238,2017-07-04,19.91,"Parker, Phillips and Thomas",EUR,11,3059,0,0,0
